text,label
一、募集资金总量及用途,0
2、组织实施公司年度经营计划和投资方案；,0
十三、公司治理结构,9
二、偿债保障措施,3
八、公司所处行业的基本情况,15
二、发行人历史沿革,4
八、发行人董事、监事、高级管理人员的基本情况,12
1、项目建设必要性,0
十一、公司内部管理制度的建立及运行情况,11
第十五条风险揭示,2
二、偿债保障措施,3
（四）资产负债表日后事项,0
1、发行人主要控股子公司基本情况,7
2、2017年度减少的二级子企业情况：北京海金仓金融信息服务有限公司。,0
三、发行人所在行业情况,15
（一）债券持有人会议授权受托管理人履行的其他职责；,0
（二）主承销商、债券受托管理人：中信建投证券股份有限公司,0
二、偿债保障措施,3
2、母公司报表口径,0
六、发行人独立性情况,6
（三）近三年及一期与主要客户业务往来情况,0
（二）董事会及其运行情况,0
十三、内部管理制度的建立及运行情况,11
七、发行人控股股东和实际控制人基本情况,5
二、公司组织结构和权益投资情况,7
八、发行人内部管理制度的建立及运行情况,11
9、突发应急预案,0
一、总则,0
28、税务提示：根据国家有关税收法律、法规的规定，投资者投资本期债券所应缴纳的税款由投资者承担。,0
（四）未来业务目标及盈利能力的可持续性,17
（二）发行人的组织结构,10
1、公司的市场地位,0
五、控股股东和实际控制人,5
八、发行人主营业务情况,14
重大事项提示,1
二、发行人历史沿革,4
23、发生其他对债券持有人权益有重大影响的事项；,0
5、四川航空集团有限责任公司,0
第九节债券受托管理人,0
（三）独立性,6
（四）受托管理事务报告,0
三、发行人的资信情况,0
5、资产划转风险,0
（二）本期债券上市安排,0
九、主营业务情况,14
（二）主承销商及其他承销机构,0
2、相关金融政策发生变化的风险,0
4、公司主导产品细分行业基本情况,0
六、有息债务情况,19
六、公司控股股东及实际控制人基本情况,5
五、公司治理结构,9
二十、关于公司报告期内存在部分关联方资金拆借、非经营性占款及相关风险说明,0
四、公司治理和组织结构,9
1、发行人业务资格和业务许可,0
六、董事、监事、高级管理人员情况,12
（三）最近三年发行的债券、其他债务融资工具以及偿还情况,0
1、行业现状,0
27、拟上市地：深圳证券交易所。,0
五、非经常性损益明细表,0
2、珠海联邦制药股份有限公司中山分公司,0
十二、发行人内部管理制度建立和运行情况,11
（二）会计政策、会计估计变更以及会计差错更正,18
五、发行人有息债务情况,19
（一）债券持有人会议的权限范围,0
一，整体利润率不高。,0
（四）盈利能力分析,0
二、发行人对其他企业的重要权益投资情况,7
5、假设本期公司债券在2015年12月31日完成发行并且交割结束。,0
19、北京海淀文化旅游产业发展集团有限责任公司（以下简称“海淀文化旅游”）,0
6、担保人主要资产状况,0
重大事项提示,1
第六节财务会计信息,0
三、发行人股本总额及前十大股东持股情况,5
六、发行人董事、监事及高级管理人员情况,12
十二、控股股东及实际控制人所作出重要承诺及承诺的履行情况,0
十四、发行人内部管理制度,11
5、项目法人,0
2）营业总成本分析,0
（一）主营业务情况,14
五、偿债保障措施,3
三、偿债保障措施,3
（三）盈利能力分析,0
二、历史沿革及股权变动,4
第八节债券持有人会议,0
3、航空业,0
二、认购人承诺,0
（四）本期发债额度较大，对公司现有债务有较大影响。,0
五、发行人的股东及实际控制人情况,5
（一）发行人有息负债情况,19
六、发行人主要业务情况,14
（四五）本期债券发行后的累计债券余额及其占发行人2019年末净资产的比例,0
七、发行人对其他企业的重要权益投资情况,7
（一）公司主要业务概况,14
（四）公司未决诉讼或仲裁事项,20
2、风险管理体系,0
八、发行人主营业务概况,14
一、本期债券募集资金规模,0
第五节同业竞争与关联交易,16
（四）募投项目投资风险与对策,0
一、发行人所在行业现状和前景,15
释义,0
九、发行人近三年依法纳税，不存在被税务部门处罚的情形。,0
十、发行人内部管理制度的建立及运行情况,11
3、公司债存续期内定期信息披露,0
（一）发行人的设立及简要历史沿革,4
十、公司治理结构及运行情况,9
（六）专项偿债账户,0
（三）获得较低成本的中长期资金，完善公司融资体系，拓展融资渠道,0
（六）受托管理人的变更,0
二、公司组织结构图及对其他企业的重要权益投资情况,7
第八节财务会计信息,0
13、发行人应当履行受托管理协议、募集说明书及法律、法规和规则规定的其他义务。,0
（三）前十大股东情况,0
六、发行人董事、监事、高级管理人员基本情况,12
（二）平阳县昆阳镇城北中心公园景观工程停车场,0
（五）公司组织结构,10
（二）信息披露工作安排,0
（四）发行人发展规划,17
三、发行人股东及实际控制人情况,5
6、ebitda=利润总额+利息支出-客户资金利息支出+固定资产折旧+摊销；,0
四、发行人的股权结构及权益投资情况,7
（五）严格履行信息披露义务,0
八、发行人的主营业务情况,14
四、控股股东、实际控制人变更的风险,0
（四）政策风险,0
二、公司债券信用评级报告主要事项,0
11、联创嘉业（北京）资产管理有限公司（以下简称“联创嘉业”）,0
2、gmp证书、gsp证书,0
3、四川省物流产业股份有限公司,0
（五）严格的信息披露,0
（二）发行人所处行业状况,15
（一）土地开发业务,0
一、一般释义,0
二、偿债保障措施,3
3、人员流失风险,0
（五）保障性住房业务,0
（二）董事、监事、高级管理人员简历,13
2、主要财务指标（合并口径）,0
1、债券存续期间的常规代理事项：,0
9、担保函的生效：该担保函自保证人签署之日生效，在该担保函第六条规定的保证期间内不得变更或撤消。,0
4）应收账款,0
九、公司所处行业状况及竞争情况,15
（一）会计政策变更,18
（二）聘请受托管理人,0
（十八）发生其他对债券持有人权益有重大影响的事项。,0
4、项目建设进度和资金来源,0
三、发行人的组织结构及权益投资情况,10
（一）发行人的设立、历史沿革及报告期实际控制人变化情况,4
1、发行人主要控股子公司近一年的财务数据,0
（六）发行人承诺,0
七、有息债务情况,19
五、债券持有人会议决议适用性,0
二、发行人历史沿革,4
（八）其他事项,0
2、公司主要参股公司近一年的财务数据,8
第三条发行概要,0
三、本期债券的募集资金扣除发行费用后，将全部用于偿还公司债务，以降低短期还债压力，优化公司债务结构。,0
（一）有息债务总余额,19
5、对外担保管理,0
（一）本期债券发行前有息债务情况,19
第十三条偿债保证措施,3
7、变更本次债券的受托管理人；,0
（一）设立专门的偿付工作小组,0
9、债券持有人会议应有书面会议记录。会议记录记载以下内容：,0
（三）现任董事、监事、高级管理人员的兼职情况（不包括发行人控股子公司、参股公司）,0
