,text,label
4859,（二）违约责任,0
4860,二、发行人的历史沿革,4
4861,重大事项提示,1
4862,（七）债券受托管理协议；,0
4863,（五）经营方针及发展战略,17
4864,（四）发行人风险管理和内部控制,11
4865,2、公司发展战略,17
4866,（二）违约责任及其承担方式,0
4867,（一）有关主管部门对本期债券发行的核准文件,0
4868,一、债券受托管理人的聘任,0
4869,（二）报告期内重大资产重组情况,0
4870,6）其他应收款,0
4871,1、交通设施运营及建设板块,0
4872,一、本次发行公司债券募集资金数额,0
4873,（五）资信风险,0
4874,四、偿债保障措施,3
4875,8）期间费用分析,0
4876,7、行使法律法规规定的和《债券持有人会议规则》赋予的其他职权。,0
4877,（三）发行人所在行业状况,15
4878,13、起息日：2019年4月24日。,0
4879,9、突发应急预案,0
4880,四、偿债保障措施,3
4881,3、百货零售业务及产品销售业务,0
4882,十一、发行人内部控制制度的建立及运行情况,11
4883,2、主要负债情况,0
4884,二、发行人历史沿革简介,4
4885,3、项目建设内容,0
4886,第二节风险因素,2
4887,六、管理层讨论与分析,0
4888,9、联系人：刘柯柯,0
4889,3、会计差错更正,0
4890,（四）发行人独立经营情况,6
4891,3、发行人参股公司,8
4892,（二）主承销商出具的核查意见；,0
4893,二、发行人所在行业情况,15
4894,十、关联方及关联交易,16
4895,第二节风险因素,2
4896,2、公司主要被投资企业所属行业现状,0
4897,四、公司控股股东及实际控制人的基本情况,5
4898,16、发行人管理层不能正常履行职责，导致发行人债务清偿能力面临严重不确定性，需要依法采取行动的；,0
4899,八、发行人最近一年有息债务情况,19
4900,六、发行人控股股东及实际控制人的基本情况,5
4901,五、发行人有息负债情况,19
4902,二、发行人对其他企业的重要权益投资情况,7
4903,一、发行人主营业务情况,14
4904,二、发行人历史沿革,4
4905,2、财务管理制度,0
4906,（二）主要子公司基本情况,7
4907,4、偿债能力分析,0
4908,（三）公司所有权受到限制的资产,0
4909,1、会计政策变更,18
4910,（一）公司治理结构及组织机构设置,9
4911,（一）报告期内会计政策变更,18
4912,5、债券持有人及其代理人出席债券持有人会议的差旅费用、食宿费用等，均由债券持有人自行承担。,0
4913,二、发行人历史沿革,4
4914,4、公司的控股公司、参股公司及重要的合营企业和联营企业,8
4915,三、发行人控股股东和实际控制人情况,5
4916,重大事项提示,1
4917,一、发行人主营业务情况,14
4918,（二）未来业务目标,17
4919,一、发行人经审计的近三年主要财务数据,0
4920,6）发行人放弃债权或财产，超过上年末净资产的百分之十；,0
4921,一、发行人主营业务情况,14
4922,（一）现任董事、监事、高级管理人员的基本情况,12
4923,（七）信用级别：经鹏元资信评估有限公司综合评定，本期债券信用等级为aa，发行主体长期信用等级为aa。,0
4924,四、发行人的组织结构及股权结构,10
4925,重大事项提示,1
4926,（六）信用评级变化的风险,0
4927,1、经营活动产生的现金流量分析,0
4928,一、债券受托管理人,0
4929,2、关联担保情况,0
4930,（三）董事、监事、高级管理人员兼职情况及薪酬情况,0
4931,4、发行人内部控制制度的建立和运行情况,11
4932,（五）发行人未来发展战略,17
4933,（二）董事、高级管理人员的从业简历,13
4934,二、发行人历史沿革,4
4935,（二）经营风险,0
4936,第二节风险因素,2
4937,（一）发行人董事、监事及高级管理人员名单及持有发行人股权和债券情况,0
4938,3、国金证券股份有限公司,0
4939,（二）董事、监事、高级管理人员简历,13
4940,四、发行人子公司、重要权益投资及分支机构,7
4941,3、债券持有人会议采取记名方式投票表决。,0
4942,五、有息负债分析,19
4943,4、信用评级机构出具的资信评级报告；,0
4944,（四）已发行公司债券募集资金使用情况,0
4945,2、专项偿债账户,0
4946,2、发行人未能偿付本次债券的到期本息，且该违约持续超过30天仍未得到纠正；,0
4947,2、不良资产收购处置业务,0
4948,十一、关联方及关联交易,16
4949,9、到期借款偿还率=实际借款偿还额/应偿还借款额。,0
4950,七、发行人所在行业状况、行业地位及面临的主要竞争状况,15
4951,5、假设本期公司债券在2015年12月31日完成发行并且交割结束。,0
4952,17、在本次债券存续期内，受托管理人不得将其受托管理人的职责和义务委托其他第三方代为履行。,0
4953,七、发行人关联关系及关联交易情况,16
4954,六、管理层讨论与分析,0
4955,四、募集资金使用计划及管理制度,0
4956,11、发行首日：2017年11月23日。,0
4957,重大事项提示,1
4958,九、关联交易,16
4959,十三、发行人独立性情况,6
4960,（一）发行人经营模式,0
4961,2、借贷方式,0
4962,（一）违约事件,0
4963,3、假设本期债券募集资金基础发行额度净额20亿元计入2017年12月31日的合并资产负债表；,0
4964,3、净资产结构分析,0
4965,五、偿债保障措施,3
4966,（二）历史沿革,4
4967,（五）业务独立,0
4968,七、公司董事、监事及高级管理人员基本情况,12
4969,三、发行人控股股东及实际控制人的基本情况,5
4970,2、“银证合作”的特色化发展战略,0
4971,十七、本息兑付方式：通过本期债券托管机构办理。,0
4972,1、四川省机场集团有限公司,0
4973,2、主要产品和服务,0
4974,三、偿债保障措施,3
4975,（二）发行人董事、监事、高级管理人员简历,13
4976,七、发行人董事、监事、高级管理人员基本情况,12
4977,（九）簿记管理人收款银行,0
4978,第二节风险因素,2
4979,（三）联席主承销商,0
4980,五、偿债保障措施,3
4981,2、设备优势,0
4982,三、发行人的主营业务模式、状况及发展规划,17
4983,2、市场竞争风险,0
4984,（一）相关财务数据模拟调整的基准日为2019年9月30日；,0
4985,（四）发行人独立性,6
4986,2、2018年不再纳入合并财务报表范围的子公司的情况,0
4987,3、签署必须由董事长签署的文件；,0
4988,（二）对公司短期偿债能力的影响,0
4989,1、净资产收益率,0
4990,重大事项提示,1
4991,四、发行人董事、监事及高级管理人员基本情况,12
4992,四、发行人银行授信及信用情况,0
4993,8、联系地址：四川省成都市高新区交子大道177号中海国际中心a座,0
4994,二、公司债券发行审议情况,0
4995,2、主要经营情况分析,0
4996,（一）发行人组织结构,0
4997,五、发行人董事、监事和高级管理人员情况,12
4998,1、北京市海淀区国有资本经营管理中心,0
4999,十、发行人经营方针及战略,17
5000,1、债券存续期间的常规代理事项：,0
5001,3、传媒与文化板块,0
5002,七、发行人人员基本情况,0
5003,（四）本次债券安排所特有的风险,0
5004,（三）发行人管理制度与内部控制体系,11
5005,2、主承销商：国信证券股份有限公司,0
5006,第二节风险因素,2
5007,1、受托管理事务报告包括年度受托管理事务报告和临时受托管理事务报告。,0
5008,5、发行人当年累计新增借款或者对外提供担保超过上年末净资产的20%；,0
5009,一、接受本期债券募集说明书对本期债券项下权利义务的所有规定并受其约束。,0
5010,（三）偿付风险,0
5011,（五）严格履行信息披露义务,0
5012,4、项目经营前景情况及与现有业务或发展战略的关系,17
5013,二、发行人历史沿革,4
5014,（三）重大资产重组,0
5015,5、会议拟审议议案；,0
5016,24、发生其他对投资者作出投资决策有重大影响的事项；,0
5017,四、募集资金使用计划调整的授权、决策和风险控制措施,0
5018,（二）主承销商、债券受托管理人：中信建投证券股份有限公司,0
5019,（二）报告期公司合并范围的变更情况,0
5020,1、矿产资源开发业务,0
5021,2、发行人的主要竞争优势,0
5022,（二）公司治理机制,9
5023,四、公司治理和组织结构,9
5024,（五）偿债能力分析,0
5025,十四、公司内部控制制度,11
5026,三、发行人历史沿革,4
5027,3、票面金额和发行价格：本期债券面值100元，按面值平价发行。,0
5028,二、发行人历史沿革情况,4
5029,2、四川省交通投资集团有限责任公司,0
5030,（二）发行人控股股东及实际控制人情况,5
5031,2、外部关联方,0
5032,二、发行人历史沿革及股本变动情况,4
5033,（八）募集资金专项账户开户银行：中国工商银行股份有限公司珠海香洲支行,0
5034,（二）债券受托管理人与发行人是否有利害关系,0
5035,五、发行人组织结构及对其他企业的权益投资情况,7
5036,五、公司有息债务情况,19
5037,4、品牌优势,0
5038,（五）债券违约与救济,0
5039,1、主持公司的生产经营、管理工作，组织实施董事会的决议；,0
5040,四、发行人的公司治理和组织结构,9
5041,（三）2005年1月，公司股东变更,0
5042,三、发行人的资信情况,0
5043,（四）政策风险,0
5044,1、受托管理事务报告包括年度受托管理事务报告和临时受托管理事务报告。,0
5045,（一）现任董事、监事和高级管理人员的基本情况,12
5046,1、本次债券存续期间，出现下列情形之一的，受托管理人应当召开债券持有人会议：,0
5047,二、债券受托管理协议主要内容,0
5048,一、本次债券信用评级情况,0
5049,七、发行人对其他企业的重要权益投资情况,7
5050,（二）董事、监事及高级管理人员的从业简历,13
5051,四、发行人的组织结构及对其他企业的重要权益投资情况,10
5052,（四）发行人所在行业状况,15
5053,二、与发行人相关的风险,0
5054,（一）信用评级结论及标识所代表的涵义,0
5055,1、资产结构分析,0
5056,九、发行人独立情况,6
5057,3、发行人出售、转让主要资产或发生重大资产重组；,0
